Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
05/IN1/I656s1,Industry Research Partnership,,Industrial Supplement,Patrick McNally,https://orcid.org/0000-0003-2798-5121,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Industry Research Partnership Supplement for Project# 05/IN/I656 entitled Strained Si Technology for Advanced Low Power CMOS Integrated Circuit Technology,01/10/2007,20/10/2009,106218
06/IN.1/I366,Principal Investigator Programme,,,James Gleeson,https://orcid.org/0000-0003-3410-2817,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Applied Stochastic Dynamics for ICT and Biotechnology,01/10/2007,31/03/2012,488589
06/RFP/BIM076s1,Supplement,,General Supplement,Robert O'Neill,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,An electrochemical system for long-term real-time monitoring of dopamine neurotransmission in discrete brain regions: development and application to the pharmacology of typical and atypical neuroleptics,01/10/2007,28/02/2008,18469
06/W.1/B868,ETS Walton Visitor Award,,,Godfrey Beddard,,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Light Harvesting based on DNA Scaffolds,01/10/2007,24/03/2009,15363
06/W.1/B886,ETS Walton Visitor Award,,,James Martin,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Mucosal immunity in allergic disease; influnce of probiotics,01/10/2007,24/03/2009,121466
06/W.1/I859,ETS Walton Visitor Award,,,Timothy Porter,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Topological Data Analysis and Computational Homology,01/10/2007,28/05/2008,82895
07/CE/I1311,Centres for Science Engineering and Technology Programme,Planning,,Barry Smyth,https://orcid.org/0000-0003-0962-3362,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,CSET CLARITY: Bringing Information,01/10/2007,29/03/2008,908318
07/IN.1/B913,Principal Investigator Programme,,,Juan Pablo Labrador,https://orcid.org/0000-0003-3671-848X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Transcriptional Programming of Motor Axon Guidance,01/10/2007,31/03/2012,912606
07/IN.1/I906,Principal Investigator Programme,,,Christopher Dainty,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Applied Optics in Information and Life Sciences,01/10/2007,30/09/2012,5573471
07/IN.1/I907,Principal Investigator Programme,,,Miles Turner,https://orcid.org/0000-0001-9713-6198,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Plasma Technology for Nanomanufacturing: Modelling and Control Studies,01/10/2007,31/03/2012,1053988
07/IN.1/I933,Principal Investigator Programme,,,Thomas Brazil,https://orcid.org/0000-0002-4534-0418,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Research to Enable Next-Generation High-Efficiency Wireless Transmitters (RENEW),01/10/2007,30/09/2012,1243254
07/IN1/B918,Principal Investigator Programme,,,Charles Dorman,https://orcid.org/0000-0002-6018-9170,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,H-NS like proteins and gene regulatory networks in bacteria,01/10/2007,31/03/2013,1129047
07/JS/1260,Women in Science and Engineering Research (WISER),Junior Scholarship,,Susan McDonnell,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1267,Women in Science and Engineering Research (WISER),Junior Scholarship,,Karsten Menzel,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1268,Women in Science and Engineering Research (WISER),Junior Scholarship,,Dermot Geraghty,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1269,Women in Science and Engineering Research (WISER),Junior Scholarship,,Gordon Lightbody,https://orcid.org/0000-0002-8155-0826,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,2000
07/JS/1277,Women in Science and Engineering Research (WISER),Junior Scholarship,,Orla Feely,https://orcid.org/0000-0003-3426-6854,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1280,Women in Science and Engineering Research (WISER),Junior Scholarship,,Karsten Menzel,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1284,Women in Science and Engineering Research (WISER),Junior Scholarship,,Karsten Menzel,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1291,Women in Science and Engineering Research (WISER),Junior Scholarship,,Dermot O'Dwyer,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1306,Women in Science and Engineering Research (WISER),Junior Scholarship,,Debra Laefer,https://orcid.org/0000-0001-5134-5322,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/JS/1307,Women in Science and Engineering Research (WISER),Junior Scholarship,,Garret O'Donnell,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI Scholarship - Young Women in Engineering,01/10/2007,10/09/2011,8000
07/YI2/I1051,President of Ireland Young Researcher Award,,,Claude Ederer,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,First principles modelling of functional materials on the nano-scale,01/10/2007,30/04/2012,1035849
05/RFP/GEO001s1,Supplement,,General Supplement,Alan Jones,,Dublin Institute for Advanced Studies (DIAS),https://ror.org/051sx6d27,Science Foundation Ireland,10.13039/501100001602,Towards understanding Archean tectonic processes through electromagnetic imaging,01/11/2007,27/08/2008,26000
06/IN.1/I857,Principal Investigator Programme,,,Jim Greer,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Semiconductor and Molecular Wire Simulation for Technology Design,01/11/2007,31/12/2012,1780844
06/RFP/PHY008s1,Supplement,,General Supplement,Brenda Frye,,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Galaxy Formation and Evolution in the Early Universe: the Kinematics and Dynamic Structure in Galactic Outflows,01/11/2007,22/08/2009,17277
07/IN.1/B914,Principal Investigator Programme,,,Thomas Cotter,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Redox regulation of retinal photoreceptor apoptosis,01/11/2007,31/10/2012,1554649
07/IN.1/B925,Principal Investigator Programme,,,Thomas Ritter,https://orcid.org/0000-0001-7709-8489,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Novel Therapeutic Approaches for the Induction of Tolerance in Cornea Transplantation,01/11/2007,30/04/2012,958577
07/SK/I1190,Stokes Professorship & Lectureship Programme,Stokes Professorship,,Andrew Fowler,https://orcid.org/0000-0002-2062-6372,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Andrew Fowler,01/11/2007,31/10/2012,1110460
04/RP1/I544s1,Industry Research Partnership,,Industrial Supplement,Patrick Nixon,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Autonomic self-managability for error reporting and handling,17/11/2007,11/11/2008,51861
01/PI.2/C033/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Suzi Jarvis,https://orcid.org/0000-0002-6403-8484,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Confocal-Atomic Force Micrscope-Total Internal Reflection Fluorescence Microscope,01/12/2007,30/09/2010,1144512
02/CE1/B124/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Fergus Shanahan,https://orcid.org/0000-0003-0467-0936,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Gas Chromatographer coupled to a flame ionisation detector & mass spectrometer,01/12/2007,29/05/2008,254641
02/IN.1/B266/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Martin Caffrey,https://orcid.org/0000-0002-2931-4551,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,1500 Plate-capacity Automatic Crystallization Plate Imager,01/12/2007,29/05/2008,264218
02/IN.1/I045/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael Peter Kennedy,https://orcid.org/0000-0003-3242-1056,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Agilent E5052B Signal Source Analyzer,01/12/2007,29/05/2008,86617
02/IN.1/I28/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Sile Nic Chormaic,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Acton 2750 Spectrometer,01/12/2007,29/05/2008,66799
02/IN.1/M231/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Alan Ryder,https://orcid.org/0000-0002-3133-4340,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,TIRFM (Total Internal Reflection Fluorescence Microscopy),01/12/2007,29/05/2008,248851
02/IN1/B227/EC07,Equipment Call,,Equipment / Infrastructure Supplement,John L Waddington,,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,8 Station Comprehensive lab Animal monitoring system,01/12/2007,29/05/2008,326364
03/CE3/I405/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Ronan Farrell,https://orcid.org/0000-0002-2507-794X,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Vector Signal Analyzer for Wireless Communications,01/12/2007,29/05/2008,135752
03/CE3/I405/EC07_2,Equipment Call,,Equipment / Infrastructure Supplement,Jeff Punch,https://orcid.org/0000-0003-0777-9400,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Hitachi TM-1000 Tabletop Microscope and Ancillaries,01/12/2007,29/05/2008,77344
03/CE3/I405/EC07_3,Equipment Call,,Equipment / Infrastructure Supplement,Frank Peters,https://orcid.org/0000-0001-8116-7811,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Agilent High Resolution Spectrometer,01/12/2007,29/05/2008,94735
03/CE3/M406/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Jonathan Coleman,https://orcid.org/0000-0001-9659-9721,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Helium Ion Microscope,01/12/2007,25/11/2008,2134703
03/CE3/M406/EC07_2,Equipment Call,,Equipment / Infrastructure Supplement,John Donegan,https://orcid.org/0000-0002-5240-1434,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Scanning Near Field Optical Microscope (SNOM),01/12/2007,28/06/2008,469117
03/CE3/M406s3,Supplement,,General Supplement,John Boland,https://orcid.org/0000-0002-3229-8038,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CSET Supplement for CRANN : Integration of new principal investigators into CRANN by developing collaborative nanoscience research projects,01/12/2007,25/11/2008,712813
03/IN.3/1361/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Dermot Diamond,https://orcid.org/0000-0003-2944-4839,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Field-emission scanning electron microscope,01/12/2007,29/05/2008,613005
03/IN.3/I375/EC07_2,Equipment Call,,Equipment / Infrastructure Supplement,Justin Holmes,https://orcid.org/0000-0001-5087-8936,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Dual-Beam Focused Ion Beam (FIB) System,01/12/2007,29/05/2008,774850
03/IN.i/B351/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Marina Lynch,https://orcid.org/0000-0002-4631-0499,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Mesoscale Discovery Sector Imager 2400,01/12/2007,29/05/2008,159457
03/IN3/B395/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Martin Clynes,https://orcid.org/0000-0002-3093-8185,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,MALDI-TOF/TOF mass spectrometer,01/12/2007,29/05/2008,490614
03/IN3/B403CEC07,Equipment Call,,Equipment / Infrastructure Supplement,Ciaran Regan,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Tecnai G2 Spirit BioTWIN electron microscope,01/12/2007,25/11/2008,498050
03/RP1/B344/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Jochen Prehn,https://orcid.org/0000-0003-3479-7794,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,High Content Live Cell Imaging Platform,01/12/2007,28/06/2008,331991
04/BR/B0421/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Philip Cummins,https://orcid.org/0000-0001-8816-017X,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,AB 7900HT Fast Real-Time PCR System (with Low Density Gene Array Upgrade),01/12/2007,29/05/2008,130212
04/BR/E0082/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Ivan Ganchev,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,DVB-H All-in-One Testbed,01/12/2007,29/05/2008,63446
04/BR/ES0007/EC07,Equipment Call,,Equipment / Infrastructure Supplement,J. Stephen Daly,https://orcid.org/0000-0001-6390-905X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Laser ablation ion counting analytical system,01/12/2007,29/05/2008,364293
04/BR/P0277/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Emma Sokell,https://orcid.org/0000-0002-7063-7205,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Ultrafast High Rep Rate Laser Amplifier System,01/12/2007,29/05/2008,272500
04/CE/I590a4,Infrastructural Support,Tyndall National Access Plan,,Roger Whatmore,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Tyndall National Institute: National Access Programme (Year 4),01/12/2007,25/11/2008,1750000
04/IN3/B612/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Vincent O'Flaherty,https://orcid.org/0000-0003-4785-1382,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Real time PRC instrument with assoc peripherals,01/12/2007,29/05/2008,75000
04/RP1/B499/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael Dunn,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Triple quadrupole mass sepctrometer for quantitative proteomics,01/12/2007,26/09/2008,671127
04/YI1/B531/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Fergal O'Brien,https://orcid.org/0000-0003-2030-8005,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Tissue engineering for orthopaedic applications: the use of collagen scaffolds for the development of bone graft substitutes,01/12/2007,29/05/2008,74997
05/BIM0034/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Jane Farrar,https://orcid.org/0000-0002-9959-1992,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Viral purification equipment,01/12/2007,25/11/2008,247700
05/CE3/B754/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Brian McCraith,,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Biacore A100,01/12/2007,29/05/2008,767818
05/FE1/B882/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Mark Achtman,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Liquid-handling robotics for Luminex-based genotyping,01/12/2007,29/05/2008,169161
05/IN.1/I25/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Emanuele Pelucchi,https://orcid.org/0000-0001-7682-0601,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Low noise High Resolution Spectroscopy System for material characterization at Telecomm Wavelengths,01/12/2007,29/05/2008,89220
05/IN.1/I751/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Paul Hurley,https://orcid.org/0000-0001-5137-721X,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Total external reflection x-ray fluorescence spectrometer for the compositional analysis of thin films,01/12/2007,29/05/2008,129204
05/IN/I850/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael Coey,https://orcid.org/0000-0003-0053-8452,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Upgrade of Shamrock Deposition Tool,01/12/2007,27/08/2008,157058
05/IN/I886/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Barry O'Sullivan,https://orcid.org/0000-0002-0090-2085,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,High Performance Computing Cluster,01/12/2007,29/05/2008,120000
05/IN1/I656/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Patrick McNally,https://orcid.org/0000-0003-2798-5121,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Mini Secondary Ion Mass Spectrometry (SIMS) System,01/12/2007,29/05/2008,291500
05/PICA/B802/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Anita Maguire,https://orcid.org/0000-0001-8306-1893,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Single Crystal X-Ray Diffractometer,01/12/2007,26/10/2008,443563
05/PICA/B838/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Mary Frances Heaney,https://orcid.org/0000-0002-4603-0278,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Scientific Microwave System,01/12/2007,29/05/2008,82670
05/RFP/CHE0066/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael McGlinchey,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Mass spectrometer,01/12/2007,29/05/2008,198732
05/RFP/EEB0003/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Brian Kelleher,https://orcid.org/0000-0002-6574-5914,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Compound Specific Stable Isotope Ratio Mass Spectrometer Hyphenated to Mass Selective Detector,01/12/2007,29/05/2008,376311
05/RFP/ENG0044/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Don MacElroy,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Dual Beam FIB/FEG SEM,01/12/2007,27/08/2008,1277788
05/RFP/ENG0089/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Tomas Ward,https://orcid.org/0000-0002-6173-6607,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,High Resolution Diffuse Optical Tomography System,01/12/2007,29/05/2008,364110
05/RFP/ENM076/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Caitriona Lally,https://orcid.org/0000-0003-4141-1685,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,MRI Coil Upgrade,01/12/2007,25/11/2008,51960
05/RFP/GEO0011/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Geoffrey Clayton,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Research Microscope with diascopic episcopic interference contrast illumination and high resolution image analysis,01/12/2007,29/05/2008,60309
05/RFP/PHY0045/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael Redfern,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Array of high speed EMCCD cameras and Data Interface/Collection Equipment,01/12/2007,25/11/2008,126941
05/RP1/908/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Brendan Loftus,https://orcid.org/0000-0001-8871-8356,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Next Generation sequencing platform (Solexa Genome Analyzer),01/12/2007,29/05/2008,659164
05/YI2/B686/EC07,Equipment Call,,Equipment / Infrastructure Supplement,David Finn,https://orcid.org/0000-0001-6186-621X,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Triple Quad Mass Spectrometer for Quantitative Biomolecules,01/12/2007,29/05/2008,483255
05/YI2/I677/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Scott Rickard,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,UCD CASL SenseTile System,01/12/2007,25/11/2008,620400
06/BIM049/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Judith Harmey,,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,IVIS  imaging system Spectrum series,01/12/2007,29/05/2008,332932
06/GEN/034/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Carl Ng,https://orcid.org/0000-0001-5832-3265,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,High-performance liquid chromatography electrospray ionisation tandem mass spectrometer,01/12/2007,27/08/2008,695800
06/IN.1/B851/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Frank Wellmer,https://orcid.org/0000-0002-2095-0981,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Real-time PCR instrument,01/12/2007,31/05/2008,53228
06/IN.1/I103/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Georg Duesberg,https://orcid.org/0000-0002-7412-700X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CRANN E-beam Evaporator,01/12/2007,25/11/2008,464601
06/IN.1/I106/EC07,Equipment Call,,Equipment / Infrastructure Supplement,John Boland,https://orcid.org/0000-0002-3229-8038,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,High Resolution scanning electron microscope (HRSEM),01/12/2007,13/02/2011,1486649
06/IN.1/I91/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Igor Shvets,https://orcid.org/0000-0001-7451-5435,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,High Resolution UPS/XPS Surface Science System,01/12/2007,15/11/2010,480000
06/IN.1/I92/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Graeme Watson,https://orcid.org/0000-0001-6732-9474,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,A Coordinated HPC and data application for TCD,01/12/2007,15/11/2010,895138
06/IN1/B73/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Robert Lahue,https://orcid.org/0000-0002-8870-5616,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Applied Biosystems 7500 FAST Realtime PCR System,01/12/2007,29/05/2008,62334
06/RFP/BIC006/EC07,Equipment Call,,Equipment / Infrastructure Supplement,James Murphy,,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,The VersaDoc Model 4000 molecular imaging system,01/12/2007,29/05/2008,62714
06/RFP/BIC055/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Gerald O'Sullivan,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,BD LSR II Flow Cytometer,01/12/2007,29/05/2008,340436
06/RFP/BIM030/EC07,Equipment Call,,Equipment / Infrastructure Supplement,William Gallagher,https://orcid.org/0000-0002-4307-5999,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Combined PET/SPECT/CT small animal imaging system,01/12/2007,25/11/2008,1541724
06/RFP/CHO024/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Marc Devocelle,https://orcid.org/0000-0001-7641-1306,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Automated Peptide Synthesiser,01/12/2007,29/05/2008,127112
06/RFP/CHO028/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Michael Oelgemoeller,https://orcid.org/,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,IR bundle,01/12/2007,29/05/2008,70490
06/RFP/CHP031/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Dolores Cahill,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Automated System of High-throughput Sub-cloning Protein Expression and Purification,01/12/2007,25/11/2008,1650686
06/RFP/CHP035/EC07,Equipment Call,,Equipment / Infrastructure Supplement,John Kelly,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Nanosecond Laser Transient Absorption Spectrometer with tunable excitation,01/12/2007,29/05/2008,180964
06/RFP/ENE011/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Dominic Zerulla,https://orcid.org/0000-0001-8479-9654,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Ultrafast Photo Electron Emission Microscope PEEM,01/12/2007,29/05/2008,437000
06/RFP/ENM019/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Damian Mooney,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Microwave Reactor,01/12/2007,25/11/2008,53225
06/RFP/ENM037/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Alojz Ivankovic,https://orcid.org/0000-0002-3938-828X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,High Performance Computing Cluster,01/12/2007,29/05/2008,448210
06/RFP/GEN028/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Jacqueline Nugent,,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,PDS1000 HE TM Hepta TM system housing/operational unit gas supply and regulator,01/12/2007,29/05/2008,54937
06/RFP/GEO007/EC07,Equipment Call,,Equipment / Infrastructure Supplement,Colin Brown,https://orcid.org/0000-0002-0501-0836,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Chirp sub-bottom seismic reflection profiler,01/12/2007,22/08/2009,130000
